rank,primary_isbn10,primary_isbn13,publisher,title,author,category,pub_date
1,,9780593294185,Random House Audio,GREENLIGHTS,Matthew McConaughey,Audio Nonfiction,2021-04-01
2,,9780525633723,Random House Audio,A PROMISED LAND,Barack Obama,Audio Nonfiction,2021-04-01
3,,9781797117058,Simon & Schuster Audio,THE CODE BREAKER,Walter Isaacson,Audio Nonfiction,2021-04-01
4,,9780593394762,Penguin Audio,THINK AGAIN,Adam Grant,Audio Nonfiction,2021-04-01
5,,9780593339800,Penguin Audio,CASTE,Isabel Wilkerson,Audio Nonfiction,2021-04-01
6,,9780593156070,Random House Audio,UNTAMED,Glennon Doyle,Audio Nonfiction,2021-04-01
7,,9780593215753,Random House Audio,HOW TO AVOID A CLIMATE DISASTER,Bill Gates,Audio Nonfiction,2021-04-01
8,1427264309,9781427264305,Macmillan Audio,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,Audio Nonfiction,2021-04-01
9,,9780525633686,Random House Audio,BECOMING,Michelle Obama,Audio Nonfiction,2021-04-01
10,,9780593412701,Penguin Audio,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Audio Nonfiction,2021-04-01
11,1549150340,9781549150340,Hachette Audio,TALKING TO STRANGERS,Malcolm Gladwell,Audio Nonfiction,2021-04-01
12,,9781603932158,Audible Studios,BORN A CRIME,Trevor Noah,Audio Nonfiction,2021-04-01
13,0062796232,9780062796233,Harper Audio,SAPIENS,Yuval Noah Harari,Audio Nonfiction,2021-04-01
14,,9780593207710,Random House Audio,THE SUM OF US,Heather McGhee,Audio Nonfiction,2021-04-01
15,,9780593211519,Penguin Audio,BREATH,James Nestor,Audio Nonfiction,2021-04-01
1,,9780593294185,Random House Audio,GREENLIGHTS,Matthew McConaughey,Audio Nonfiction,2021-03-01
2,,9780525633723,Random House Audio,A PROMISED LAND,Barack Obama,Audio Nonfiction,2021-03-01
3,,9780593394762,Penguin Audio,THINK AGAIN,Adam Grant,Audio Nonfiction,2021-03-01
4,,9780593339800,Penguin Audio,CASTE,Isabel Wilkerson,Audio Nonfiction,2021-03-01
5,,9780593215753,Random House Audio,HOW TO AVOID A CLIMATE DISASTER,Bill Gates,Audio Nonfiction,2021-03-01
6,0062931350,9780062931351,HarperAudio,JUST AS I AM,Cicely Tyson with Michelle Burford,Audio Nonfiction,2021-03-01
7,,9780593343210,Random House Audio,FOUR HUNDRED SOULS,edited  Ibram X. Kendi and Keisha N. Blain,Audio Nonfiction,2021-03-01
8,,9780593156070,Random House Audio,UNTAMED,Glennon Doyle,Audio Nonfiction,2021-03-01
9,,9780525633686,Random House Audio,BECOMING,Michelle Obama,Audio Nonfiction,2021-03-01
10,,9780593207710,Random House Audio,THE SUM OF US,Heather McGhee,Audio Nonfiction,2021-03-01
11,1427264309,9781427264305,Macmillan Audio,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,Audio Nonfiction,2021-03-01
12,1549150340,9781549150340,Hachette Audio,TALKING TO STRANGERS,Malcolm Gladwell,Audio Nonfiction,2021-03-01
13,,9781603932158,Audible Studios,BORN A CRIME,Trevor Noah,Audio Nonfiction,2021-03-01
14,1549131982,9781549131981,Hachette Audio,UNMASKED,Andy Ngo,Audio Nonfiction,2021-03-01
15,0062796232,9780062796233,Harper Audio,SAPIENS,Yuval Noah Harari,Audio Nonfiction,2021-03-01
1,,9780525633723,Random House Audio,A PROMISED LAND,Barack Obama,Audio Nonfiction,2021-02-01
2,,9780593294185,Random House Audio,GREENLIGHTS,Matthew McConaughey,Audio Nonfiction,2021-02-01
3,,9780593339800,Penguin Audio,CASTE,Isabel Wilkerson,Audio Nonfiction,2021-02-01
4,,9780593156070,Random House Audio,UNTAMED,Glennon Doyle,Audio Nonfiction,2021-02-01
5,0062931350,9780062931351,HarperAudio,JUST AS I AM,Cicely Tyson with Michelle Burford,Audio Nonfiction,2021-02-01
6,,9780525633686,Random House Audio,BECOMING,Michelle Obama,Audio Nonfiction,2021-02-01
7,1427264309,9781427264305,Macmillan Audio,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,Audio Nonfiction,2021-02-01
8,1549150340,9781549150340,Hachette Audio,TALKING TO STRANGERS,Malcolm Gladwell,Audio Nonfiction,2021-02-01
9,1469092352,9781469092355,Gildan Media,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Audio Nonfiction,2021-02-01
10,,9781603932158,Audible Studios,BORN A CRIME,Trevor Noah,Audio Nonfiction,2021-02-01
11,,9780593211519,Penguin Audio,BREATH,James Nestor,Audio Nonfiction,2021-02-01
12,1452184712,9781452184715,Chronicle,MYTHOS,Stephen Fry,Audio Nonfiction,2021-02-01
13,0062796232,9780062796233,Harper Audio,SAPIENS,Yuval Noah Harari,Audio Nonfiction,2021-02-01
14,,9780525528067,Random House Audio,EDUCATED,Tara Westover,Audio Nonfiction,2021-02-01
15,154910540X,9781549105401,Hachette Audio,YOU'LL NEVER BELIEVE WHAT HAPPENED TO LACEY,Amber Ruffin and Lacey Lamar,Audio Nonfiction,2021-02-01
1,,9780525633723,Random House Audio,A PROMISED LAND,Barack Obama,Audio Nonfiction,2021-01-01
2,,9780593294185,Random House Audio,GREENLIGHTS,Matthew McConaughey,Audio Nonfiction,2021-01-01
3,,9780593339800,Penguin Audio,CASTE,Isabel Wilkerson,Audio Nonfiction,2021-01-01
4,,9780593156070,Random House Audio,UNTAMED,Glennon Doyle,Audio Nonfiction,2021-01-01
5,,9780525633686,Random House Audio,BECOMING,Michelle Obama,Audio Nonfiction,2021-01-01
6,1427264309,9781427264305,Macmillan Audio,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,Audio Nonfiction,2021-01-01
7,1549150340,9781549150340,Hachette Audio,TALKING TO STRANGERS,Malcolm Gladwell,Audio Nonfiction,2021-01-01
8,0062477528,9780062477521,HarperAudio,HILLBILLY ELEGY,J.D. Vance,Audio Nonfiction,2021-01-01
9,0062796232,9780062796233,Harper Audio,SAPIENS,Yuval Noah Harari,Audio Nonfiction,2021-01-01
10,,9780593211519,Penguin Audio,BREATH,James Nestor,Audio Nonfiction,2021-01-01
11,1549160761,9781549160769,Hachette Audio,THE BEST OF ME,David Sedaris,Audio Nonfiction,2021-01-01
12,,9781603932158,Audible Studios,BORN A CRIME,Trevor Noah,Audio Nonfiction,2021-01-01
13,1469092352,9781469092355,Gildan Media,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Audio Nonfiction,2021-01-01
14,,9781508226291,Simon & Schuster Audio,MY OWN WORDS,Ruth Bader Ginsburg with Mary Hartnett and Wendy W. Williams,Audio Nonfiction,2021-01-01
15,1455814253,9781455814251,Brilliance,THE WARMTH OF OTHER SUNS,Isabel Wilkerson,Audio Nonfiction,2021-01-01
1,,9780525633723,Random House Audio,A PROMISED LAND,Barack Obama,Audio Nonfiction,2020-12-01
2,,9780593294185,Random House Audio,GREENLIGHTS,Matthew McConaughey,Audio Nonfiction,2020-12-01
3,1549160761,9781549160769,Hachette Audio,THE BEST OF ME,David Sedaris,Audio Nonfiction,2020-12-01
4,,9780593339800,Penguin Audio,CASTE,Isabel Wilkerson,Audio Nonfiction,2020-12-01
5,,9781529342017,Hodder & Stoughton,CLANLANDS,Sam Heughan and Graham McTavish,Audio Nonfiction,2020-12-01
6,,9780525633686,Random House Audio,BECOMING,Michelle Obama,Audio Nonfiction,2020-12-01
7,,9780593156070,Random House Audio,UNTAMED,Glennon Doyle,Audio Nonfiction,2020-12-01
8,,9781250771513,Macmillan Audio,NO TIME LIKE THE FUTURE,Michael J Fox,Audio Nonfiction,2020-12-01
9,,9781980072157,Recorded Books,"DOLLY PARTON, SONGTELLER",Dolly Parton with Robert K Oermann,Audio Nonfiction,2020-12-01
10,,9781797102924,Simon & Schuster Audio,BLACKOUT,Candace Owens,Audio Nonfiction,2020-12-01
11,,9781797115894,Simon & Schuster Audio,THE ANSWER IS ...,Alex Trebek,Audio Nonfiction,2020-12-01
12,1427264309,9781427264305,Macmillan Audio,EXTREME OWNERSHIP,Jocko Willink and Leif Babin,Audio Nonfiction,2020-12-01
13,,9781984885722,Penguin Audio,THE TRUTHS WE HOLD,Kamala Harris,Audio Nonfiction,2020-12-01
14,1549150340,9781549150340,Hachette Audio,TALKING TO STRANGERS,Malcolm Gladwell,Audio Nonfiction,2020-12-01
15,,9781250800541,Macmillan Audio,UNCOMFORTABLE CONVERSATIONS WITH A BLACK MAN,Emmanuel Acho,Audio Nonfiction,2020-12-01
1,1455521213,9781455521210,Grand Central,THE HIT,David Baldacci,Combined Print Fiction,current
2,0399159894,9780399159893,Putnam,WHISKEY BEACH,Nora Roberts,Combined Print Fiction,current
3,0312577214,9780312577216,St. Martin's,FLY AWAY,Kristin Hannah,Combined Print Fiction,current
4,0385535309,9780385535304,Doubleday,PARIS,Edward Rutherfurd,Combined Print Fiction,current
5,0316176486,9780316176484,Reagan Arthur Books,LIFE AFTER LIFE,Kate Atkinson,Combined Print Fiction,current
6,0061928178,9780061928178,Harper Perennial,BEAUTIFUL RUINS,Jess Walter,Combined Print Fiction,current
7,0812993845,9780812993844,Dial,WEDDING NIGHT,Sophie Kinsella,Combined Print Fiction,current
8,1451668945,9781451668940,Simon & Schuster,DADDY'S GONE A HUNTING,Mary Higgins Clark,Combined Print Fiction,current
9,030758836X,9780307588364,Crown,GONE GIRL,Gillian Flynn,Combined Print Fiction,current
10,0446547638,9780446547635,Grand Central,THE BEST OF ME,Nicholas Sparks,Combined Print Fiction,current
11,0553573403,9780553573404,Bantam,A GAME OF THRONES,George RR Martin,Combined Print Fiction,current
12,0307346617,9780307346612,Broadway,WORLD WAR Z,Max Brooks,Combined Print Fiction,current
13,0345803485,9780345803481,Vintage,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,current
14,1455526959,9781455526956,Grand Central,THE BLACK BOX,Michael Connelly,Combined Print Fiction,current
15,1400067685,9781400067688,Random House,THE BURGESS BOYS,Elizabeth Strout,Combined Print Fiction,current
16,0399159096,9780399159091,Putnam,THE MYSTERY WOMAN,Amanda Quick,Combined Print Fiction,current
17,1250010071,9781250010070,St. Martin's,DON'T GO,Lisa Scottoline,Combined Print Fiction,current
18,0345541332,9780345541338,Dell,CALICO JOE,John Grisham,Combined Print Fiction,current
19,1455523151,9781455523153,Grand Central,THE FORGOTTEN,David Baldacci,Combined Print Fiction,current
20,1594488398,9781594488399,Riverhead,THE INTERESTINGS,Meg Wolitzer,Combined Print Fiction,current
1,0399159894,9780399159893,Putnam,WHISKEY BEACH,Nora Roberts,Combined Print Fiction,2013-05-05
2,1451668945,9781451668940,Simon & Schuster,DADDY'S GONE A HUNTING,Mary Higgins Clark,Combined Print Fiction,2013-05-05
3,0446547638,9780446547635,Grand Central Publishing,THE BEST OF ME,Nicholas Sparks,Combined Print Fiction,2013-05-05
4,0345541332,9780345541338,Dell,CALICO JOE,John Grisham,Combined Print Fiction,2013-05-05
5,0316176486,9780316176484,Reagan Arthur Books,LIFE AFTER LIFE,Kate Atkinson,Combined Print Fiction,2013-05-05
6,0061928178,9780061928178,Harper Perennial,BEAUTIFUL RUINS,Jess Walter,Combined Print Fiction,2013-05-05
7,0307346617,9780307346612,Broadway,WORLD WAR Z,Max Brooks,Combined Print Fiction,2013-05-05
8,030758836X,9780307588364,Crown,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-05-05
9,1250019982,9781250019981,St. Martin's Press,TAKING EVE,Iris Johansen,Combined Print Fiction,2013-05-05
10,1455526959,9781455526956,Grand Central Publishing,THE BLACK BOX,Michael Connelly,Combined Print Fiction,2013-05-05
11,0345803485,9780345803481,Vintage,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-05-05
12,1400067685,9781400067688,Random House,THE BURGESS BOYS,Elizabeth Strout,Combined Print Fiction,2013-05-05
13,1250010071,9781250010070,St. Martin's Press,DON'T GO,Lisa Scottoline,Combined Print Fiction,2013-05-05
14,1455523151,9781455523153,Grand Central Publishing,THE FORGOTTEN,David Baldacci,Combined Print Fiction,2013-05-05
15,0553573403,9780553573404,Bantam,A GAME OF THRONES,George RR Martin,Combined Print Fiction,2013-05-05
16,0425264769,9780425264768,Berkley,THE WITNESS,Nora Roberts,Combined Print Fiction,2013-05-05
17,0399159878,9780399159879,Putnam,UNINTENDED CONSEQUENCES,Stuart Woods,Combined Print Fiction,2013-05-05
18,0525953485,9780525953487,Dutton,SIX YEARS,Harlan Coben,Combined Print Fiction,2013-05-05
19,1455515515,9781455515516,Vision,NOW YOU SEE HER,James Patterson and Michael Ledwidge,Combined Print Fiction,2013-05-05
20,0345803493,9780345803498,Vintage,FIFTY SHADES DARKER,E L James,Combined Print Fiction,2013-05-05
1,1451668945,9781451668940,Simon & Schuster,DADDY'S GONE A HUNTING,Mary Higgins Clark,Combined Print Fiction,2013-04-28
2,1250010071,9781250010070,St. Martin's Press,DON'T GO,Lisa Scottoline,Combined Print Fiction,2013-04-28
3,0316176486,9780316176484,"Little, Brown & Company",LIFE AFTER LIFE,Kate Atkinson,Combined Print Fiction,2013-04-28
4,0399159878,9780399159879,Penguin Group,UNINTENDED CONSEQUENCES,Stuart Woods,Combined Print Fiction,2013-04-28
5,0446547638,9780446547635,Grand Central Publishing,THE BEST OF ME,Nicholas Sparks,Combined Print Fiction,2013-04-28
6,0345541332,9780345541338,Knopf Doubleday Publishing,CALICO JOE,John Grisham,Combined Print Fiction,2013-04-28
7,1400067685,9781400067688,Random House Publishing,THE BURGESS BOYS,Elizabeth Strout,Combined Print Fiction,2013-04-28
8,0385349831,9780385349833,Knopf Doubleday Publishing,MANUSCRIPT FOUND IN ACCRA,Paulo Coelho,Combined Print Fiction,2013-04-28
9,030758836X,9780307588364,Crown Publishing,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-04-28
10,0525953485,9780525953487,Penguin Group,SIX YEARS,Harlan Coben,Combined Print Fiction,2013-04-28
11,0307346617,9780307346612,Crown Publishing,WORLD WAR Z,Max Brooks,Combined Print Fiction,2013-04-28
12,0425264769,9780425264768,Penguin Group,THE WITNESS,Nora Roberts,Combined Print Fiction,2013-04-28
13,0345803485,9780345803481,Knopf Doubleday Publishing,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-04-28
14,0553573403,9780553573404,Random House Publishing,A GAME OF THRONES,George RR Martin,Combined Print Fiction,2013-04-28
15,1455523151,9781455523153,Grand Central Publishing,THE FORGOTTEN,David Baldacci,Combined Print Fiction,2013-04-28
16,0345528816,9780345528810,Random House Publishing,STARTING NOW,Debbie Macomber,Combined Print Fiction,2013-04-28
17,0425250660,9780425250662,Penguin Group,DELUSION IN DEATH,J D Robb,Combined Print Fiction,2013-04-28
18,1451668929,9781451668926,Simon & Schuster,THE LOST YEARS,Mary Higgins Clark,Combined Print Fiction,2013-04-28
19,1455515515,9781455515516,"Little, Brown & Company",NOW YOU SEE HER,James Patterson and Michael Ledwidge,Combined Print Fiction,2013-04-28
20,0061928178,9780061928178,HarperCollins Publishers,BEAUTIFUL RUINS,Jess Walter,Combined Print Fiction,2013-04-28
1,1476712980,9781476712987,Simon & Schuster,WALKING DISASTER,Jamie McGuire,Combined Print Fiction,2013-04-21
2,0345528816,9780345528810,Random House Publishing,STARTING NOW,Debbie Macomber,Combined Print Fiction,2013-04-21
3,0385349831,9780385349833,Knopf Doubleday Publishing,MANUSCRIPT FOUND IN ACCRA,Paulo Coelho,Combined Print Fiction,2013-04-21
4,0425267067,9780425267066,Penguin Group,FEVER,Maya Banks,Combined Print Fiction,2013-04-21
5,0446547638,9780446547635,Grand Central Publishing,THE BEST OF ME,Nicholas Sparks,Combined Print Fiction,2013-04-21
6,0345541332,9780345541338,Knopf Doubleday Publishing,CALICO JOE,John Grisham,Combined Print Fiction,2013-04-21
7,0316176486,9780316176484,"Little, Brown & Company",LIFE AFTER LIFE,Kate Atkinson,Combined Print Fiction,2013-04-21
8,1400067685,9781400067688,Random House Publishing,THE BURGESS BOYS,Elizabeth Strout,Combined Print Fiction,2013-04-21
9,0525953485,9780525953487,Penguin Group,SIX YEARS,Harlan Coben,Combined Print Fiction,2013-04-21
10,0316043044,9780316043045,"Little, Brown & Company",THE HOST,Stephenie Meyer,Combined Print Fiction,2013-04-21
11,1455523151,9781455523153,Grand Central Publishing,THE FORGOTTEN,David Baldacci,Combined Print Fiction,2013-04-21
12,0778314472,9780778314479,Harlequin,THE WANDERER,Ron Carr,Combined Print Fiction,2013-04-21
13,0307346617,9780307346612,Crown Publishing,WORLD WAR Z,Max Brooks,Combined Print Fiction,2013-04-21
14,0553573403,9780553573404,Random House Publishing,A GAME OF THRONES,George RR Martin,Combined Print Fiction,2013-04-21
15,0425264769,9780425264768,Penguin Group,THE WITNESS,Nora Roberts,Combined Print Fiction,2013-04-21
16,030758836X,9780307588364,Crown Publishing,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-04-21
17,0425250660,9780425250662,Penguin Group,DELUSION IN DEATH,J D Robb,Combined Print Fiction,2013-04-21
18,0345803485,9780345803481,Knopf Doubleday Publishing,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-04-21
19,1451668929,9781451668926,Simon & Schuster,THE LOST YEARS,Mary Higgins Clark,Combined Print Fiction,2013-04-21
20,0061928178,9780061928178,HarperCollins Publishers,BEAUTIFUL RUINS,Jess Walter,Combined Print Fiction,2013-04-21
1,0451239350,9780451239358,Penguin Group,LOVER AT LAST,J R Ward,Combined Print Fiction,2013-04-14
2,0525953485,9780525953487,Penguin Group,SIX YEARS,Harlan Coben,Combined Print Fiction,2013-04-14
3,0778314472,9780778314479,Harlequin,THE WANDERER,Ron Carr,Combined Print Fiction,2013-04-14
4,0316043044,9780316043045,"Little, Brown & Company",THE HOST,Stephenie Meyer,Combined Print Fiction,2013-04-14
5,1451668929,9781451668926,Simon & Schuster,THE LOST YEARS,Mary Higgins Clark,Combined Print Fiction,2013-04-14
6,1400067685,9781400067688,Random House Publishing,THE BURGESS BOYS,Elizabeth Strout,Combined Print Fiction,2013-04-14
7,0446547638,9780446547635,Grand Central Publishing,THE BEST OF ME,Nicholas Sparks,Combined Print Fiction,2013-04-14
8,1455515515,9781455515516,"Little, Brown & Company",NOW YOU SEE HER,James Patterson and Michael Ledwidge,Combined Print Fiction,2013-04-14
9,0062049607,9780062049605,HarperCollins Publishers,LEAVING EVERYTHING MOST LOVED,Jacqueline Winspear,Combined Print Fiction,2013-04-14
10,1455523151,9781455523153,Grand Central Publishing,THE FORGOTTEN,David Baldacci,Combined Print Fiction,2013-04-14
11,030758836X,9780307588364,Crown Publishing,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-04-14
12,0345541332,9780345541338,Knopf Doubleday Publishing,CALICO JOE,John Grisham,Combined Print Fiction,2013-04-14
13,0778314367,9780778314363,Harlequin,SAND CASTLE BAY,Sherryl Woods,Combined Print Fiction,2013-04-14
14,0345803485,9780345803481,Knopf Doubleday Publishing,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-04-14
15,0156027321,9780156027328,Houghton Mifflin Harcourt,LIFE OF PI,Yann Martel,Combined Print Fiction,2013-04-14
16,0307346617,9780307346612,Crown Publishing,WORLD WAR Z,Max Brooks,Combined Print Fiction,2013-04-14
17,1439102767,9781439102763,Atria/Emily Bestler Books,THE STORYTELLER,Jodi Picoult,Combined Print Fiction,2013-04-14
18,0425256383,9780425256381,Penguin Group,DEADLOCKED,Charlaine Harris,Combined Print Fiction,2013-04-14
19,0062068644,9780062068644,HarperCollins Publishers,AND THEN SHE FELL,Stephanie Laurens,Combined Print Fiction,2013-04-14
20,0764209795,9780764209796,Bethany House Publishers,THE GUARDIAN,Beverly Lewis,Combined Print Fiction,2013-04-14
1,0525953485,9780525953487,Penguin Group,SIX YEARS,Harlan Coben,Combined Print Fiction,2013-04-07
2,1439102767,9781439102763,Atria/Emily Bestler Books,THE STORYTELLER,Jodi Picoult,Combined Print Fiction,2013-04-07
3,030758836X,9780307588364,Crown Publishing,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-04-07
4,0345803485,9780345803481,Knopf Doubleday Publishing,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-04-07
5,0156027321,9780156027328,Houghton Mifflin Harcourt,LIFE OF PI,Yann Martel,Combined Print Fiction,2013-04-07
6,1451668929,9781451668926,Simon & Schuster,THE LOST YEARS,Mary Higgins Clark,Combined Print Fiction,2013-04-07
7,0316097519,9780316097512,"Little, Brown & Company","ALEX CROSS, RUN",James Patterson,Combined Print Fiction,2013-04-07
8,0446572985,9780446572989,Grand Central Publishing,THE INNOCENT,David Baldacci,Combined Print Fiction,2013-04-07
9,1455515515,9781455515516,"Little, Brown & Company",NOW YOU SEE HER,James Patterson and Michael Ledwidge,Combined Print Fiction,2013-04-07
10,0307273571,9780307273574,Knopf Doubleday Publishing,A WEEK IN WINTER,Maeve Binchy,Combined Print Fiction,2013-04-07
11,0316218510,9780316218511,"Little, Brown & Company",THE HOST,Stephenie Meyer,Combined Print Fiction,2013-04-07
12,1455523542,9781455523542,Grand Central Publishing,SAFE HAVEN,Nicholas Sparks,Combined Print Fiction,2013-04-07
13,0345803493,9780345803498,Knopf Doubleday Publishing,FIFTY SHADES DARKER,E L James,Combined Print Fiction,2013-04-07
14,0345803507,9780345803504,Knopf Doubleday Publishing,FIFTY SHADES FREED,E L James,Combined Print Fiction,2013-04-07
15,0307346617,9780307346612,Crown Publishing,WORLD WAR Z,Max Brooks,Combined Print Fiction,2013-04-07
16,0345521315,9780345521316,Random House Publishing,THE PARIS WIFE,Paula McLain,Combined Print Fiction,2013-04-07
17,0374533571,9780374533571,"Farrar, Straus & Giroux",THE SILVER LININGS PLAYBOOK,Matthew Quick,Combined Print Fiction,2013-04-07
18,044024613X,9780440246138,Random House Publishing,DEFENDING JACOB,William Landay,Combined Print Fiction,2013-04-07
19,0399161775,9780399161773,Penguin Group,THE STRIKER,Clive Cussler and Justin Scott,Combined Print Fiction,2013-04-07
20,0399160752,9780399160752,Penguin Group,BREAKING POINT,C J Box,Combined Print Fiction,2013-04-07
1,1439102767,9781439102763,Atria/Emily Bestler Books,THE STORYTELLER,Jodi Picoult,Combined Print Fiction,2013-03-31
2,030758836X,9780307588364,Crown Publishing,GONE GIRL,Gillian Flynn,Combined Print Fiction,2013-03-31
3,0316097519,9780316097512,"Little, Brown & Company","ALEX CROSS, RUN",James Patterson,Combined Print Fiction,2013-03-31
4,0547848412,9780547848419,Houghton Mifflin Harcourt,LIFE OF PI,Yann Martel,Combined Print Fiction,2013-03-31
5,0446547573,9780446547574,Grand Central Publishing,SAFE HAVEN,Nicholas Sparks,Combined Print Fiction,2013-03-31
6,0345803485,9780345803481,Knopf Doubleday Publishing,FIFTY SHADES OF GREY,E L James,Combined Print Fiction,2013-03-31
